      <data key=""d1"">""The LSMF Data Link Transmission (DLT) is a system component within the Large Scale Message Facility (LSMF).""</data>
      <data key=""d2"">686022cda25cae37331de3a24eaa29d3</data>
    </node>
    <node id=""&quot;[IDC23_F]&quot;"">
      <data key=""d0"" />
      <data key=""d1"">""The location of the individual or group represented by [IDC23_F] is not specified in the provided text.""
""[IDC23_F] is an organization whose logs have recorded an unintended start of LCM Shutdown.""</data>
      <data key=""d2"">41a88e683c2c4336782cbca122a2f940,686022cda25cae37331de3a24eaa29d3</data>
      <data key=""d3"">""GEO""</data>
    </node>
    <node id=""&quot;[2403] [RR25]&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""[2403] [RR25] is described as an event causing a CID system to display a black screen, possibly indicating a reset.""</data>
      <data key=""d2"">d0a7ea4cae6a04e4034abf6e52d259c1</data>
    </node>
    <node id=""&quot;PROBLEM&quot;"">
      <data key=""d0"" />
      <data key=""d1"">

""The problem with the IDC23 Series Car is the sporadic black display of the DFE system or component after a clamp change.""</data>
      <data key=""d2"">7d90c325caef35c2373d29a64216f8c5,d0a7ea4cae6a04e4034abf6e52d259c1,fea407b542ed67412969ae08575b8a8f</data>
    </node>
    <node id=""&quot;[2403]&quot;"">
      <data key=""d0"">""GEO""</data>
      <data key=""d1"">""[2403] refers to a geographical location or context related to the event IOC_WATCHDOG_RESET.""
""[2403] refers to a geographical location where the unintended start of LCM Shutdown was recorded in the logs of [IDC23_F].""
""[2403] appears to be another specific event or incident, potentially linked to the [IDC23] event.""</data>
      <data key=""d2"">41a88e683c2c4336782cbca122a2f940,55946cdb9635ae3014dc49b213ebd624,e82e0a356955e412d05d2f6e3f008e05</data>
    </node>
    <node id=""&quot;24-03&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""24-03 refers to a specific date or event related to the resolution of the identified issue.""</data>
      <data key=""d2"">b1418ffef573dabf60fa012d304ac1a3</data>
    </node>
    <node id=""&quot;BOD_VDD RECOVERY&quot;"">
      <data key=""d0"">""TECHNOLOGY""</data>
      <data key=""d1"">""BOD_VDD Recovery is a technology or process that is affected by the race condition issue.""</data>
      <data key=""d2"">b1418ffef573dabf60fa012d304ac1a3</data>
    </node>
    <node id=""&quot;SHUTDOWN UNDERVOLTAGE&quot;"">
      <data key=""d0"">""TECHNOLOGY""</data>
      <data key=""d1"">""Shutdown Undervoltage is another technology or process that is related to the identified issue.""</data>
      <data key=""d2"">b1418ffef573dabf60fa012d304ac1a3</data>
    </node>
    <node id=""&quot;IOC2403&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""IOC2403 is an organization experiencing a problem with its Command and Interface Device, as indicated by the black screen after starting a new Logical Channel.""</data>
      <data key=""d2"">ab0db4a2bcca339c26d0d4c5ef065293</data>
    </node>
    <node id=""&quot;PROBLEM WITH CID AND LC&quot;"">
      <data key=""d0"" />
      <data key=""d1"" />
      <data key=""d2"">ab0db4a2bcca339c26d0d4c5ef065293</data>
    </node>
    <node id=""&quot;SYSTEM&quot;"">
      <data key=""d0"">""TECHNOLOGY""</data>
      <data key=""d1"">""The System is a technological entity that has experienced an unexpected wake-up and graceful power-off during resume from STR.""</data>
      <data key=""d2"">4cb16c8995629cafeed255165bc44360</data>
    </node>
    <node id=""&quot;VOLTAGE TEST&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""A voltage test is an operation or maintenance activity that checks the electrical power system's performance.""</data>
      <data key=""d2"">03a78e6d89d1dfd1f291689da2203e0d</data>
    </node>
    <node id=""&quot;PLANT ISSUE&quot;"">
      <data key=""d0"">""PROBLEM""</data>
      <data key=""d1"">""A plant issue refers to a problem or malfunction within the specified location, requiring attention and resolution.""</data>
      <data key=""d2"">03a78e6d89d1dfd1f291689da2203e0d</data>
    </node>
    <node id=""&quot;IDC23_U12_2407_CID&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""IDC23_U12_2407_CID is an organization or system that appears to be involved in a black screen incident followed by a reset, possibly related to AZV.""</data>
      <data key=""d2"">4f7f7ed2398e013f9d0bf49837d024d4</data>
    </node>
    <node id=""&quot;AZV&quot;"">
      <data key=""d0"">""GEO""</data>
      <data key=""d1"">""AZV could refer to a location or entity associated with the black screen incident and subsequent reset.""
""AZV is an organization that remains unchanged during the given time period.""
None</data>
      <data key=""d2"">4f7f7ed2398e013f9d0bf49837d024d4,c2dc1cce7596dd68d266adf381b4660a,c8c82262047b0f6faa51e75c12b10967</data>
    </node>
    <node id=""&quot;NIGHTLY BUILD BAT&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Nightly Build BAT refers to a recurring event during which hardware components are tested and built.""
""Nightly Build BAT refers to a recurring event or process in the organization's schedule.""</data>
      <data key=""d2"">3367d1af79b215e1e3bbeda05ec12266,e17bf1f3eed3d870d76a36ec5d026cd3</data>
    </node>
    <node id=""&quot;HU-MGU_02_L&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""HU-MGU_02_L is an organization that has sent a 'generalReject' on the RC_ERASE_SW_PACKAGE_WTOAC#SWFL.""</data>
      <data key=""d2"">b0df6b99da3afe11ce76836b5e9fb453</data>
    </node>
    <node id=""&quot;RC_ERASE_SW_PACKAGE_WTOAC#SWFL&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""RC_ERASE_SW_PACKAGE_WTOAC#SWFL is an event or operation related to the SWFL package.""</data>
      <data key=""d2"">b0df6b99da3afe11ce76836b5e9fb453</data>
    </node>
    <node id=""&quot;J001_TA10134&quot;"">
      <data key=""d0"">""PERSON""</data>
      <data key=""d1"">""J001_TA10134 is an individual for whom the event IOC_WATCHDOG_RESET has occurred in the location Wohnen.""</data>
      <data key=""d2"">105b57c88dc624c85578b6500db3200e</data>
    </node>
    <node id=""&quot;UNINTENDED STARTUP&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Unintended startup refers to a system or machine starting up without an explicit command.""</data>
      <data key=""d2"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </node>
    <node id=""&quot;START WITHOUT REASON&quot;"">
      <data key=""d0"">""CONCEPT""</data>
      <data key=""d1"">""Start Without Reason refers to a system or machine starting up without any apparent reason.""</data>
      <data key=""d2"">d4d16109ee09bb9a72b3728a9f1c6ac3</data>
    </node>
    <node id=""&quot;HU-MGU-02_L&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""HU-MGU-02_L is an organization that has experienced an unexpected reset or timeout during the process of reading HTTP update status on RC_READ_HTTP_UPDATE_STATUS_SP21.""</data>
      <data key=""d2"">21406b0be218246fde2ec92aed83430e</data>
    </node>
    <node id=""&quot;RC_READ_HTTP_UPDATE_STATUS_SP21&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""RC_READ_HTTP_UPDATE_STATUS_SP21 is an event where HU-MGU-02_L experienced a reset or timeout.""</data>
      <data key=""d2"">21406b0be218246fde2ec92aed83430e</data>
    </node>
    <node id=""&quot;IDC23_U12_2307_PRODUCTION CAR&quot;"">
      <data key=""d0"">""OBJECT""</data>
      <data key=""d1"">""IDC23_U12_2307_Production Car is a vehicle involved in a crash.""</data>
      <data key=""d2"">02b8248f10030d085d6e0e72fc9f5ffc</data>
    </node>
    <node id=""&quot;DTC 0XA76300/0XA76301&quot;"">
      <data key=""d0"">""CONCEPT""</data>
      <data key=""d1"">""DTC 0xA76300/0xA76301 refers to a diagnostic trouble code related to the crash.""</data>
      <data key=""d2"">02b8248f10030d085d6e0e72fc9f5ffc</data>
    </node>
    <node id=""&quot;[MGU22_F]&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""[MGU22_F] is an event related to a communication issue.""
""[MGU22_F] is an event or operation within the lifecycle of the organization.""</data>
      <data key=""d2"">941b9d29572fa96c8945389d9636cb68,c51fbbba65ab5cfc2a7399114b4afc72</data>
    </node>
    <node id=""&quot;ID: ST_DISP_KI&quot;"">
      <data key=""d0"">""CONCEPT""</data>
      <data key=""d1"">""ID: ST_DISP_KI is an identifier for the missing status display combination of FIT-Fahrzeug.""</data>
      <data key=""d2"">98521d8af0974f7a7aa310e1144fd17c</data>
    </node>
    <node id=""&quot;AUDIO OUTPUT&quot;"">
      <data key=""d0"" />
      <data key=""d1"" />
      <data key=""d2"">1850b7ad817b6b8ce6eb45d7acd606ff</data>
    </node>
    <node id=""&quot;VIDEO OUTPUT&quot;"">
      <data key=""d0"" />
      <data key=""d1"" />
      <data key=""d2"">1850b7ad817b6b8ce6eb45d7acd606ff</data>
    </node>
    <node id=""&quot;BI_2311TO2403&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""BI_2311to2403 is an event related to hardware failure.""
""BI_2311to2403 is an event related to a FATAL_ERROR in a customer vehicle.""</data>
      <data key=""d2"">2c0c1b5b31fbfa0999a6ab06a2af3d7e,8561914d860570076ff3ce9f41682bc4</data>
    </node>
    <node id=""&quot;U011_5V63314&quot;"">
      <data key=""d0"">""GEO""</data>
      <data key=""d1"">""U011_5V63314 is a geographical location or device that has received the WAKEUP_REASON_HARD_ERROR_RESET command.""</data>
      <data key=""d2"">5f3b0edea71a3b60cb1d93f8690cdf4e</data>
    </node>
    <node id=""&quot;[LIFECYCLE]&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""[Lifecycle] refers to a specific event or series of events, in this case possibly related to the lifecycle of an object or system.""
""[Lifecycle] refers to a specific event or series of events, in this case, the lifecycle of an unknown system.""
""[LifeCycle] refers to a phase or stage in the operation or functioning of a system.""
""[Lifecycle] refers to a specific phase or stage in the operation of an organization.""</data>
      <data key=""d2"">2a3102391bafcd28c7dd42549ccf48cf,941b9d29572fa96c8945389d9636cb68,b7e2aefb1da5117e881d6cd92f6deeb3,e82e0a356955e412d05d2f6e3f008e05</data>
    </node>
    <node id=""&quot;[2311]&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""[2311] appears to be a numerical code associated with the event, which could provide additional context or details.""</data>
      <data key=""d2"">b7e2aefb1da5117e881d6cd92f6deeb3</data>
    </node>
    <node id=""&quot;MULTIPLE WAKEUPS&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Multiple wakeups refers to repeated instances of an event, in this case likely referring to multiple occurrences of something waking up or becoming active.""
""Multiple wakeups refers to repeated instances of system activation or alert.""</data>
      <data key=""d2"">b7e2aefb1da5117e881d6cd92f6deeb3,e82e0a356955e412d05d2f6e3f008e05</data>
    </node>
    <node id=""&quot;KL30F&quot;"">
      <data key=""d0"">""OBJECT""</data>
      <data key=""d1"">""KL30F is a specific object or system that has been disabled and is now showing signs of activity after being shut down.""
""KL30F is a system or component that has been disabled during the [Lifecycle], possibly causing multiple wakeups.""</data>
      <data key=""d2"">b7e2aefb1da5117e881d6cd92f6deeb3,e82e0a356955e412d05d2f6e3f008e05</data>
    </node>
    <node id=""&quot;SERVICE RC_ETH_PHY_SWITCH_ENGINE_RESET&quot;"">
      <data key=""d0"">""SERVICE""</data>
      <data key=""d1"">""The Service RC_ETH_PHY_SWITCH_ENGINE_RESET is a technical service that returned a negative response.""</data>
      <data key=""d2"">7abba7c2008a10626855aa8423929d38</data>
    </node>
    <node id=""&quot;[SV]&quot;"">
      <data key=""d0"">""PERSON""</data>
      <data key=""d1"">""[SV] represents a person or team responsible for managing or troubleshooting the Service RC_ETH_PHY_SWITCH_ENGINE_RESET.""</data>
      <data key=""d2"">7abba7c2008a10626855aa8423929d38</data>
    </node>
    <node id=""&quot;[PQFS]&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""[PQFS] is an organization that provides support or maintenance services for the Service RC_ETH_PHY_SWITCH_ENGINE_RESET.""</data>
      <data key=""d2"">7abba7c2008a10626855aa8423929d38</data>
    </node>
    <node id=""&quot;IDC ML&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""IDC ML is an organization that has selective wakeup always enabled.""</data>
      <data key=""d2"">a43621491fb41ae7ca6b2189dafffbca</data>
    </node>
    <node id=""&quot;HU22DM-208352&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""HU22DM-208352 is an event where selective wakeup is being activated.""</data>
      <data key=""d2"">a43621491fb41ae7ca6b2189dafffbca</data>
    </node>
    <node id=""&quot;ETH-CTRL.SERVICE&quot;"">
      <data key=""d0"">""SOFTWARE""</data>
      <data key=""d1"">""eth-ctrl.service is a software service that has experienced multiple failures, causing a timeout error.""</data>
      <data key=""d2"">e8f78bf0df9f13468e0754764912d5e8</data>
    </node>
    <node id=""&quot;SERVICE FAILURE&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Service failure is an event where the eth-ctrl.service has experienced multiple failures.""</data>
      <data key=""d2"">e8f78bf0df9f13468e0754764912d5e8</data>
    </node>
    <node id=""&quot;FEHLER IN FAHRTDATEN&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""Fehler in Fahrtdaten is an event related to errors in trip data.""</data>
      <data key=""d2"">f26d03542e20bfca36a56f5e3d9d4849</data>
    </node>
    <node id=""&quot;AB FAHRTBEGINN&quot;"">
      <data key=""d0"">""GEO""</data>
      <data key=""d1"">""Ab Fahrtbeginn refers to the start of a journey or trip.""</data>
      <data key=""d2"">f26d03542e20bfca36a56f5e3d9d4849</data>
    </node>
    <node id=""&quot;PERSON&quot;"">
      <data key=""d0"">(""NOT SPECIFIED IN TEXT)&lt;|COMPLETE|&gt; (""ENTITY""</data>
      <data key=""d1"">""APIX Technology Group""</data>
      <data key=""d2"">f26d03542e20bfca36a56f5e3d9d4849</data>
    </node>
    <node id=""&quot;UBMIN&quot;"">
      <data key=""d0"">""VALUE""</data>
      <data key=""d1"">""UBmin refers to the minimum voltage value of 6V during the event.""</data>
      <data key=""d2"">2dce2f2cbf044821729ff6883c3351ab</data>
    </node>
    <node id=""&quot;CCM EMERGENCY CALL SYSTEM&quot;"">
      <data key=""d0"">""ORGANIZATION""</data>
      <data key=""d1"">""The CCM Emergency call system is a communication organization that has experienced a failure at MGU22.""</data>
      <data key=""d2"">c972662ec0a96c9ac366df01191fcba3</data>
    </node>
    <node id=""&quot;LAST_IOC_RESET_REASON_WAKEUP&quot;"">
      <data key=""d0"">""EVENT""</data>
      <data key=""d1"">""LAST_IOC_RESET_REASON_WAKEUP is the reason for the emergency call system failure at MGU22.""</data>
      <data key=""d2"">c972662ec0a96c9ac366df01191fcba3</data>
    </node>
